URL,Label
redeacontece.com/conquista/,bad
www.przykladowewww.yoyo.pl/,bad
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=rpzhkkmus.battle.net/d3/en/index&amp;app=com-d3,bad
dmsconsulting-group.com/js/1.php,bad
'dotz.ec.cx/premiacao/dotz/pbx=1oq=aq=aqi=aql=gs_sm=gs_upl=bav=on.2\%2cor.r_gc.r_pw.\%2ccf.osbfp=aa151a29d476e27cpf=ppdl=500',bad
lejeunealumni.com/members/login.php,bad
digilander.libero.it/albino1997/,bad
hapuka.com/FOB/verify/document.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@no.email&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
bergamaliticaret.com.tr/administrator/components/com_banners/models/fields/,bad
tigadiva.co.id/oo/hbb/hbb/hbb/index.php,bad
vilarealense.net/tmp/bd./www.bradesco.com.br/?cli=Cliente,bad
rekrim.addr.com/Tcf6y97p2ga8qv491090/aW5mb0BoZXJybWFubi1yZWNobnVuZ3NsZWd1bmcuZGUMessage-ID:/xDEsdR/Y2hyaXNjZWwuY29t,bad
femsonmarine.com/validate/AutoLog/loading.php,bad
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/a2dc7ea425c80fc616655a464dbdd135/,bad
x61.ch/9a46af,bad
valerabetzaira.goodluckwith.us/valerabeth/fans.php,bad
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d8494db97.csintergalaxy.com/paypal/675f18973ee7e0697c79ccfbe1b69cdb/,bad
ddsltda.com.br/br/templates/rhuk_milkyway/aol.com/update.htm,bad
helpe1.allalla.com/sujiwo/,bad
cerntyyiu.3owl.com/ychoolgn12verifi2012c.php,bad
www.lasmilyuna.com/cft0/index.php,bad
www.mygold.cc/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
www.paypal.it.96081.amezionuk.org/YWRtaW5AaG91c2Vjb3BpZXMuaXQ=/login.do,bad
us.battle.net.ok.yyweb.asia/login/en/login.html?app=wam&amp;amp;ref=www.battle.net/account/&amp;amp;eor=0&amp;amp;app=bam,bad
docs.google.com/a/uwf.edu/spreadsheet/viewform?formkey=dFN1eXA1WWNMdnc2RzVxME1MQ2QtdFE6MQ,bad
araujoattorneys.co.za/preview/GoogleDocs2015%20(1)/36f15a407b4486d31afeb71c85ae4f73/verification.php,bad
paypal-web.de/login/6666/,bad
update.paypal-com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee8.super-aggelies.tk/security,bad
pastehtml.com/raw/bnf6mzwoy.html,bad
ddexclusivedoc.cf/doc2016/index.php,bad
milardi.it/,bad
hgdu5dvr32.ahmetkaragoz.org/cxgdfgdfbgxf/,bad
logicmateltd.com/includes/dp7shlnbb85in9955094860/launch_rand/verified.html,bad
www.xn--9dbfafutd.net/wp-content/uploads/2013/01/secure-code26/security/login.php,bad
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.cpnfirmed5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43.confirmed12.we.firstitsolution.com/wp-refrech.php,bad
paypal.com.us.home-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8eztrf3d3faee8db2b24f7b84f1819343fd6c338b1d9d6.basulto.biz/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f255CXSEZ/ce6e6521d812a87fb342674212e4cee6/Confirm/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqGoWD5EZOk_gjRo92y-aHokT3vSxc6pZ-x5wh2WdinDeuLVdvo_hDt1hQtcHS9ToGEyA6JhI1TCEkW_ozMuYZjhIwfrnC7PtbnurbGV9srpl1UuZ9gut4hH-7f3VRswzY2HyKljsm0uOHCPfbDtDbJwo51xeZNtVZTMIwGz_qg6Q8ZYhuuhLPkTmvJvTcuneaCau-Q2J6FZmDCprTgX_qioOSpuA\%3D\%3D&amp;attredirects=0',bad
webtracksite.net/codigos/M/web/sites/index447778547.html,bad
letticemusic.com/wp-admin/network/filewords/,bad
eurochistka.kz/BankofAmerica/,bad
www.route-savoir-faire-oisans.fr/3708924353/241250503/,bad
www.wizardinvites.com.au/csv/dir/959f52e986e7423ffa0f0e76196d5eea/,bad
'www.sevilladirecto.es/wellsfargoo/Wells\%20Fargo/well.htm',bad
1wvvw.skat.dk.refundere2013skat00-04-02-2013.acicebnsduautda87276dtas8diasjds8a7y6e47eyqwueidfauisdai83riqa.refundere.laur.lv/done.htm,bad
www.pictureperfecteventsandtravel.org/~amfaceli/webscr.php,bad
jusbox.be/wp-content/plugins/wp-pagenavi/scb/change/index.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame=,bad
naruphotography.com/css/loud/loud/thanks.html,bad
regesterchapel.com/includes/gggg/gtex/,bad
www.forums-managementz.tk/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,bad
sdnlogos.com/iCloud/3964f/dir/log.php,bad
redhongan.com/js/?dest&amp;,bad
siragomer.org/upgrade/login.live.com/,bad
service.paypal.security.confirmation-submit.login.regf154f2144d5f44d1f4d55f4d1f22d44d1d44f1d877d87sdddszeze.mlkseniormenclub.com/,bad
successinsimulation.com/Paypal_Virefication/779c80f41debe663dde640b25b69ff48/info1.php,bad
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?cmd=SignIn&amp;amp;amp;amp;amp;amp;co_partnerId=2&amp;amp;amp;amp;amp;amp;pUserId=&amp;amp;amp;amp;amp;amp;siteid=0&amp;amp;amp;amp;amp;amp;pageType=&amp;amp;amp;amp;amp;amp;pa1=&amp;amp;amp;amp;amp;amp;i1=&amp;amp;a,bad
intelligence-informatique.fr.nf/SAMI/JAVA/index.html,bad
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=dpejcccus.battle.net/d3/en/index&amp;app=com-d3,bad
us.battle.net.login.batncnt.tk/,bad
www.cnwaxpd.com/js/?amp,bad
portail.free.fr/actualites/dossiers/index.php?id_dossier=150-3,bad
two-of-us.at/images/1.exe,bad
buonagente.com.br/wp-includes/fonts/dhl/Confirmation.html,bad
yaganexpress.cl/administrator/Berlin/Yahoo 2015/Sign in to Yahoo!!!.htm,bad
flightdatatraining.com/wp-log/portal.HTML,bad
nhshsvhgvshjsdbvvbsdhnsdvh.ias3.com/configs/index.html,bad
whabi.csheaven.com/ehetsusywh/yglegrehee/jitypsewhy/files/,bad
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=mumvhirus.battle.net/d3/en/index,bad
origamiestudio.net/onttalooko/hotmail/Sign%20In.htm,bad
aandgtrading.com/category_images/sim/bookmark/index.php?randinboxlightaspxn.1774256418,bad
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/4006f4c33dbf1bb868510ae21e72de0b/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5c5871f6a81d419d022cac373cab34836c5871f6a81d419d022cac373cab34836,bad
soulism.gr/www.paypal.comcgi-binwebscr/01baa57b935fff2dc63971f83e3684a2/,bad
accessmarketinginc.com/na.e.paypal.com/us/cgi-bin/webscr.html?cmd=_login-run,bad
dandon.3owl.com/siasia1.html,bad
alphapharmacyltd.com/online/wellsfarqo/com/index.htm,bad
haritvihar.com/images/sampledata/database/6579622955e9dfa8b838bbfe76fd3d2d/,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=9548f360b0b7abe2c77cab3c268574f19548f360b0b7abe2c77cab3c268574f1,bad
swift-utopia-520-top-of-the-range-four-berth.ebay.co.uk.private-protection-system.ukoxfordel.com/index2.php?W0QQcmdZViewItemQQhashZitem3efe448c6bQQitemZQQptZUSQ5fE559FF65111E0E55111E0E559FF=0,bad
adextra.pl/jaro.php,bad
25076paypal27196.techniicall.com/63860374125359475730?cmd=g516r5960466s5e6g556z596j496z5i6k5j4t5b614i616,bad
armaitp.com/links-cache/indexa.html,bad
megaupload.007sites.com/,bad
www906.paypal.ca.41451.securessl-810.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP906,bad
pastehtml.com/view/bepcp1qft.html,bad
www.paypal-germany.de/56338/index.php,bad
onlineservice11.nazuka.net/index.html,bad
www.cityacu.net/de/epaypalnewvalid/ppp/paynet/omn/039eru83r73rt36g3gh2r/bingci/,bad
ashevillewebhost.com/templates/as002029/9973207324/53267548824646/,bad
fb-0.tk/index.xhtml,bad
jimstroker.com/wp-content/themes/theme1373/flash/267b0e8ae94cfa3a493109bc38c7e449/,bad
jojoba.be/shop/admin/controller/common/,bad
'battle.net.wowowen.com/login/en/?3Fref=eu.battle.net/\%5Cn\%20account/management/wow/dashboard.html?region=US&amp;amp;accountName=EBALEKINA&amp;amp;app=bam&amp;amp;cr=true&amp;amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;amp;spam',bad
'dyfdzx.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fjebvahnus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
www.capsoftnm.com/main/scap/,bad
my.screenname.aol.com-cqr-login-login.ps-sitedomain-help.aol.com-sitestate-origurl-3dhttp3a-help.aol.com-help.e-trakkafasteners.co.uk/_cqr/d0b4c6313b926c207c5a41de20629085/,bad
hadrian.lunariffic.com/suspend.page/?YW5qb29mLm5ldA==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0Njg1NzIwMwanjoof.net/x2yZ1scde/webscr_prim.php?YW5qb29mLm5ldA==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0Njg1NzIwMw=anjoof.net/,bad
'update-informations019.creativeplaythings.com.au/?/cgi- bin/webscr?cmd=_login- submit&amp;dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60',bad
eternalwedding.sg/dd/fd419ed3c26026688741404324308d5e/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
vbsi.com.br/docs/Goldencat/auth/view/document/index.html,bad
atricor.es/0769082fa0de9f0a06f9d1de5e00c42f/,bad
www.k-demy.org/tmp,bad
www.babinet.cz/avatars/19889/hires/dir/3b718bc9ea723c78ac0f4f6137ee841e/webscr.htm?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,bad
sampsonsecurity.com/canton/Aol-Login/Aol-Login,bad
oei.org.ar/ibertic/images/wlw/backup/excel/39b20beb3a70d7ab34a58eb43624b586/,bad
buzzybiz.com/wp-content/paypal/,bad
s2f.se//e107_images/index.php,bad
pastehtml.com/view/bex49fof7.html,bad
soberlog.com/paypal/login/websc_login.php?country.x=us-USx_cmd=login,bad
amillions.com/libraries/joomla/database/database/index.html,bad
handmadefashion.in/design/examples/includes/_vti_cnf/include-short.htm,bad
rbsp-uk.com/R-uk/IIE-Secure/reg2.php,bad
tucsonfurnishedcondos.com/cgi/updat/index.php,bad
recover-safety-centre.atspace.co.uk/recover-safety-centre/,bad
minachanormals.c.la/,bad
muralove.net/data/cheditor4/1009/bookmark/,bad
www.sawhneytours.com/images/images/view_details.gif/bo/boa/sas/,bad
hei-88.com/wp-content/leg.php,bad
www.tenerifepoolandgarden.com/paypal/,bad
www.thaiindyjob.com/wp-includes/remax/index.htm,bad
esxcc.com/js/index.htm?ref=xftsknwus.battle.net/d3/en/index,bad
expeditionfleetblog.com/wp-includes/Blessed/gf/gf/index.php,bad
ns2.winbbhost.com/~srrnhso/css/impo.2016/imp-ghx333/redirection.php?impots-gouv.fr,bad
zhuzhuhuwai.com/bin/Counter/post.php,bad
hmongflix.com/materials/images/html_editor/wellsfargo.com/wellsfargo.com/files/questions.html,bad
www.dgbmediagroup.com/administrator/classes/minixml/classes/css/tes/login.htm,bad
www.rcbnetbrasil.sx33.net/,bad
fiamm.in/verify/ypass.php,bad
revistavocemelhor.com.br/exemar/redirect.html,bad
riquichichichi.tk/ptm/web/,bad
secure.runescape.com.yywow.asia/m=weblogin/loginform.html?mod=www&amp;ssl=0&amp;dest,bad
www751.paypal.ca.40790.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,bad
e4cce0f9.yyv.co/,bad
v1jobs.com/hmi/867e9d3f248cf458f1334b9651f7baa1/,bad
df23jh.com/images/?us.battle.net/login/en/?ref=kohzxnrus.battle.net/d3/en/index&amp;app=com-d3,bad
dizzparomkt.com.br/users/Cielopremio/,bad
equiposgb.com/plaeseupdte/en/=1447/active/plaeseupdte/en/active/Login-account/61e57eee442c8236e637525a1dc8dc7d/success.php,bad
www.hoover.rs/images/stories/information.html.html,bad
www.paypal.com.cgi-bin.webscr.cmd.login-submi.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f.nkiocc.openwebster.com/en/9735f8bb43d9ab273c9735c9afc66b9f/,bad
wbyd.org/wp-includes/js/jquery/ui/usaa1/index.php,bad
sps-furnitura.ru/logs/www.paypal.com/,bad
portal-mobvi.com/mobile/037a5fe93ad450ce95e3d6ccf002e6b0,bad
exikotz.addr.com/PLO5XIde/webscr_prim.php?ZXhpa290ei5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5Njg2Mw==,bad
zt.tim-taxi.com/login.php,bad
xoutdoorsolutions.com/sportstech.com.ir/index.php,bad
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=fgpkbbhus.battle.net/d3/en/index&amp;app=com-d3,bad
'zbzhongbo.com/images/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fjuhwnkmus.battle.net\%2Fd3\%2Fen\%2Findex&app=com-d3',bad
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=4M07Hc31Mg0NGG4453o34h6n3ejkY3U37deUiEjB6RU6s2B68CL/09aa0803996262829b60c79a1a77fff0/,bad
www.isuzucancun.com/coupledream/acertuis21.php,bad
battle-blizzardgm.tk/,bad
'njyhx.com/news/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
update.costumer-billing.secure.paypal.activation.dispatched.url.cgi.bin.booster-pc.fr/10b07aab5539e10f915fb47d746beb32/,bad
'www.chinartfestival.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fisqkgdtus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
bancainternet-banccredicoop-coopcredicoop.itauhom.com/.paginaweb/bcclbi/consultas.do?reqCode=saldosConsolidadosHome=0A=0AEnviado,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0094h80u22c0db1f8e152552.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,bad
oculoscoyote.com.br/var/accessonline/2nd.html,bad
new.fullbodywine.com/bmg/others?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@aol.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
splink.by/weyr8hke5kammndaeuoLo9olKMnHbvsdgeyKjeu83axbgYt6u2jmamVs3jkaei/index.html,bad
drunknuts.com/index.php,bad
tintuc.vienmaytinh.com/wp-includes/js/tinymce/utils/webmail/Buckeye-Express/bex.net/buckeye-express.html,bad
78933paypal89162.techniicall.com/295969285691941687?cmd=p5c6y5a614d656f6z596v5f6j45656g6s5y5z58614065696,bad
amc.co.ke/blu173.mail.live/login.srf.htm,bad
www.magical-christmas.com/wp-content/plugins/akismet/7045842927/143493053/,bad
gosgmart.com/download/includes/directiondereboursement/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,bad
bcpzonarsegura-vialbcp.com/,bad
vivapremios0101.comeze.com/xxx/cadastro.html,bad
www.enrichmentworks.org/images/12.jpg,bad
dicass.net/properties/index.htm,bad
www.amicale-sp-castelrenaudais.fr/images/stories/ccnewsletter/Cielo/,bad
h7u6c.ufh7.com/de/?YXJtaW5mcmllZHJpY2hAbzJvbmxpbmUuZGUMessage-ID:,bad
hemisferiocatering.com/1Drivefiles/index.php,bad
trafosmazlemian.com.ar/info/fre_r/-/02794/welcome-66400.htm?/secure-card/cdi-login/cfspart.php?loginmdp?op=c&url=ah/cgfn,bad
resolve-fraudactivity.com/webapps/b248d/websrc,bad
paypal.simply-winspace.it/paypal/77c8f8a6ca43d7c15bd362bb16c36674/login.php,bad
trend-mico.net/maxx/root.php?cname=,bad
rekudm.ru/administrator/images/dtree/daca/nici/azi/nu/iasa/bine/trag/pula/in/ele/,bad
azizafashion.com/admin/upload/viewtradeorder.htm,bad
premioscie4.dominiotemporario.com/promo/cadastro2938/c1elo/cadastramento26381/,bad
ztipptops.org/aGFydG11dC5nYWxsZUB0LW9ubGluZS5kZQ==/DEsdR/cgi5bgsdxyah9n6l4j,bad
negociosvips.com/wp-admin/includes/network/,bad
www.goatweedonline.com/homes/index.htm,bad
kirktonhall-west-kilbride.org/dropbox/dropbox/dropbox/index.php,bad
tiflakon.tj/ABDOX/ND/index.html,bad
betterbirthfoundation.com/images/Arch/Archive/index.php?email=abuse@embarqmail.com,bad
rutzcellars.com/art/index.php,bad
localecopages.com/joe/,bad
addax.dothome.co.kr/abnamro.nl.html,bad
paypal.com.login.update.account.egyptian-life.com/,bad
gm26.com/images?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=0b0ea12636e386b26d951c4cf76bf0800b0ea12636e386b26d951c4cf76bf080,bad
www.nvqmadesimple.com/track/images/Login.php,bad
"'services-runescape-co.tk/m=forums/forumslogin.ws?v=262,94,544,63330546'",bad
www.bhxsz.com/js/,bad
sea.bettlle.net.security.aazv.info/battle_net_account.html?ref=us.battle.net/account/management/index.xml&amp;app=bam,bad
intellectualawakening.in/flash/ben,bad
f.gj555.net/download/setups91646.exe,bad
vape-shop.ca/js/0OTT34I.html,bad
funkleber.ch/seguranca/https/seguro/index.html,bad
www.fullswingmarketing.com/wp-includes/images/crystal/Abbey/Logon.php,bad
w3.yuchengtech.com/video/www.paypal.co.uk,bad
ssl.allegro.pl.theadr.com.au/?ReadMessages.php/confirmMessages?session=DefrgeeD32&amp;version=A,bad
www.mg-sh.cn/js/index.htm?ref=us.battle.net/d3/en/index,bad
www.decoratemychristmas.com/Alliance-Leicester/Rewards/PremierLeauge/Tickets/Submit/submit.aspx,bad
paypal.com.fr.cgi.bin.webscr.cmd.flow.session.odmngqfrsu.6pjf9g2ofm77xtknn3vhw.0l3hbz.zsnkph.xnst2fpwzayu.dispatch.5885d8.hellorobot.net/login.php,bad
rs.wwgo.asia/m=weblogin/index.htm,bad
optelgt.com/.../www.cielo.com.br.comprapremiada.php?sorteio=127,bad
sds-ti.com/www.paypal.com.ca.us.au/webscr.html?webscr?cmd=_account&nav=0.0,bad
villageglassstudio.com/component/welcome/remaxload/remax/remax/,bad
ateliergarylee.com/images/on.php,bad
www.gkjx168.com/images/?us.battle.net/login/en/?ref=uqpzemuus.battle.net/d3/en/index&amp;app=com-d3,bad
paypal.com.user-update.webscr.verification.update.redirectcydvcmxkkdjf.zxwqiuahgpolicydvcmxkkdjf.samu-erkki.org/tp.php?check=on,bad
laprovi.com/expedia/hmrr/,bad
insio.ca/Re-viewdoc/,bad
conroysfloristandtuxedo.com/nass/oods/gdoc/filewords/,bad
'contajusta.com.br/old_aol.1.3/?amp\%3Bamp\%3BLigertID=1993745&amp;amp\%3Bamp\%3BLis=10&amp;amp\%3Bamp\%3Bus=1&amp;Login=',bad
user-paypal.com/webapps/mpp/home/validated/validated.htm,bad
royal-mattress.com/Confirm/limited/,bad
extramag.net/skin/adminhtml/default/M2u/M2ULogin.doaction=Login.html,bad
telagospel.net/wp-content/review,bad
comarket.kz/info.php,bad
www.ccswy.com/css/?amp;amp;app=com-d3&ref=us.battle.net/d3/en/index,bad
handyman24-7.com/ae/,bad
lemans.com.bo/aspnet_client/system_web/1_1_4322/edf/a070ff1c0174337208377305071d6b5f/,bad
document.snowhitesugar.com/Archive,bad
pastehtml.com/view/bg2o6gmu5.html,bad
www.ozzy.craiova-maxima.ro/wp-content//themes/rt_terrantribune_wp/cache/,bad
avt-karpaty.com/~dolphin/paypal/,bad
visaitalia.com.it.visa.verifedbyvisa.golden.space.london.verifedbyvisa.swoopyland.com,bad
office3.mixmedia.com/remax/index.htm,bad
mp.apmebf.com/ad/ck/3484-154671-8030-0?cm4=538422377&amp;cm5=566897899&amp;cm6=Newsletter_&amp;mpro=www.paypal.com/de/cgi-bin/webscr?cmd=_registration-run&amp;host=altfarm.mediaplex.com,bad
suryaee.com/googledoc/?cc83def8a669af3257b98dd67e808cb1fd7d6e8a,bad
www.fzweite.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&ltosqrcssl=0&dest,bad
ilox.mx/redfly/rect.php,bad
hans-thomasen.tekcities.com/Belloud-mark-somach-drank-host-brank-thomasen/delta-about-the-restection-band-danish-dog-drive-line/,bad
novoselclub.com/doc/f148750cca262f0f3de0c80597677175,bad
zsassociate.com/redirect_login.php,bad
pastehtml.com/view/ba72y82ly.html,bad
account.swtor.com.rn-login.in/index.htm?app=wam&ref=login.html?destination=home,bad
bgpres.com/en/JS/.js/,bad
x.co/k5bq,bad
pastehtml.com/view/bc0tdu0yn.html,bad
pastehtml.com/view/bep4sn442.html,bad
www.ssdidimdol.org/bbs/properties/index.php,bad
johansforsif.se/dokument/Logon.php,bad
whsc.com.au/media/member.html,bad
www.sieben-und-achtzig.de/wp-content/plugins/wptouch/themes/default/paypal.dk/?/guest/index.php,bad
ppang.net/board/module/new/TVRFek9UVTFNRGM0TVE9PQ==/,bad
davis82.com/logs/ppl/css/SSL/log1/gb/cycgi-bin/webscr/webscrcmd=_home-customer&amp;nav=1/secure-code2/security/,bad
niloosoleimani.com/wp-content/themes/infocus/Data,bad
payqale.webatu.com/,bad
12.228.222.210/css/a/b/do,bad
www.cnhedge.cn/js/index.htm?ref=toyxucfus.battle.net/d3/en/index,bad
paypal-mobilepayment.my3gb.com/,bad
paypal.com.cgi-bin.webscr.cmd.login.sub.5885d80a13c0db1f8e263663d3faee8db02a037e26355cf7df7.thinkquotes.co.za/2538f3235d6a0c7993717e4ed8091487/login.php?cmd=_login-run&,bad
paypal.com.il.cgi.bin.webscr.cmd.home.locale.en.us.newlifepack.com.vn/,bad
parkdalerevolutionaryorchestra.com/wp-content/plugins/wp-g/irs.html,bad
mvisueldesign.dk/5741222993/241250503/,bad
concordwest88.com/css/yui/ii.php?email=abuse@dhcs.ca.gov&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,bad
deastech.com.br/zuhause/de/index.php,bad
pavanjain.com/old/fm/,bad
czqxhb.com/editor/ewebeditor/ckeditor/plugins/uicolor/,bad
www.cisema.com.cn/login.htm?us.battle.net/login/en/?ref=todgdywus.battle.net/d3/en/index&amp;app=com-d3,bad
pgemergency.com/media/system/swf/mail-mlsf.php,bad
www.zzjixiang.com/images/?us.battle....,bad
'www.thayankeesite.com/paypal.fr/md=_login-run&dispatch=\%5D/service/paypal.fr/',bad
predialuruguaiana.com.br/tmt/DocuSign/view~online98398938498kjdfkdfkjfksdsd.php,bad
orengoldman.com/help/default.html,bad
shemalelife.net/wp-content/css.php,bad
tvnews.or.kr/web/main.gif,bad
www.bjcurio.com/js/index.htm?ref=hgydxgbus.battle.net/d3/en/index,bad
webmail1.comite.ch/login.php,bad
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s8f99d8fd8fd7f8d8d48fd55554d5sd.asiicgiyim.com/dir.php,bad
3500rachel.com/kd/index.htm,bad
www.escolavirtualdeartes.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
86094paypal62766.techniicall.com/3630987918191142975?cmd=q5262686o526t546k526a646g5a6g4k434n4u496y5b6c4z5u5a6,bad
negociante.com.br/fr/pagedoc/c21871e02ff897ef55547cb5dc3884a8/,bad
'accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/1Pe9Op9GVPfI7Y0a2Ea9egxUWJdH_fwJwUpFL-0JrfgI/viewform?usp\%3Dsharing\%26edit_requested\%3Dtrue\%26pli\%3D1',bad
beta.entab.net/wp-theme/image/img/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid,bad
cc-gastro.de/lang/english/admin/images/alibaba/index.php?email=abuse@china-bridge.com.cn&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1&amp;gt;,bad
savingfaithchurch.org/wp-content/plugins/update/outlook/index.php?l=_jehfuq_vjoxk0qwhtogydw_product-userid,bad
genymears.org/S7XIde/webscr_prim.php?Z2VueW1lYXJzLm9yZw==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDY0NjI0NA,bad
www.estrada.ba/wp-includes/images/wlw/updateUSBank/index.html,bad
steampoword.tk/,bad
178.62.203.244/dkimtls/login.php,bad
hans-thomasen.tekcities.com/Belloud-mark-somach-drank-host-brank-thomasen/delta-about-the-restection-band-danish-dog-drive-line/pay_form_ec_cvv2.html?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fd,bad
